id;manufacturer_name;reference;supplier_reference;ean13;description.language
1720;Natural Dog Snacks;2845;2845;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pollo 52%, Cuero crudo 41%, Proteinas vegetales 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza bruta 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1721;Natural Dog Snacks;2848;2848;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pollo 47%, Carbonato de calcio 45,4%, Proteínas vegetales 1,5%, Glicerina 3,2%, Sorbitol 2,5%, Sal 0,2%.&nbsp;</P>
<P><STRONG>COMPONENTES ANALÍTICOS</STRONG>: Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1722;Natural Dog Snacks;2849;2849;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pollo 47%, Carbonato de calcio 42%, Harina de arroz 4%, Proteínas vegetales 1,5%, Glicerina 3,5%, Sorbitol 2,5%, Sal 0,2%.</P>
<P><STRONG>COMPONENTES ANALÍTICOS</STRONG>: Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1723;Natural Dog Snacks;2850;2850;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pollo 47%, Cuero crudo 38,8%, Harina de arroz 6,5%, Proteinas vegetales 1,5%, Glicerina 3,5%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 40%, Aceites y grasas brutos 5%, Ceniza bruta: 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1724;Natural Dog Snacks;2851;2851;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pollo 52%, Cuero crudo 41%, Proteinas vegetales 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS</STRONG>: Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1725;Natural Dog Snacks;2118;2118;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pollo 61%, Cuero crudo 28%, Glicerina 3.6%, Sorbitol 3.5%, Proteína vegetal 2.5%, Almidón de patata 1%, Sal 0.3%, Potasio Sorbato 0.1%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 4,5%, Ceniza cruda 5%, Fibra bruta 1%, Humedad 18%.</P>"
1726;Natural Dog Snacks;2119;2119;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pato 52%, Cuero crudo 41%, Proteína vegetal 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza cruda 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1727;Natural Dog Snacks;2120;2120;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pato 52%, Cuero crudo 41%, Proteína vegetal 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza cruda 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1728;Natural Dog Snacks;2121;2121;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Piel de bacalao 100%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 52%, Aceites y grasas brutos 4,5%, Ceniza cruda 9,5%, Fibra bruta 2%, Humedad 18%.</P>"
1729;Natural Dog Snacks;2122;2122;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P>COMPOSICIÓN: Piel de bacalao 100%. </P>
<P>COMPONENTES ANALÍTICOS: Proteína 52%, Aceites y grasas brutos 4,5%, Ceniza cruda 9,5%, Fibra bruta 2%, Humedad 18%</P>"
1730;Natural Dog Snacks;2123;2123;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pato 47,2%, carbonato de calcio 45,4%, proteína vegetal 1,5%, glicerina 3,2%, sorbitol 2,5%, sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 20%, Aceites y grasas brutos 5%, Ceniza cruda 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1731;Natural Dog Snacks;2124;2124;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de Conejo 42%, Cuero crudo 51%, Glicerina 2.8%, Sorbitol 2.5%, Proteína Vegetal 1.5%, Sal 0.2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza cruda 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1732;Natural Dog Snacks;2125;2125;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P>COMPOSICIÓN: Carne de conejo 46%, carbonato de calcio 46%, glicerina 3%, sorbitol 2,6%, proteína vegetal 1%, Almidón de patata 1%, sal 0,3%, sorbato de potasio 0,1%. </P>
<P>COMPONENTES ANALÍTICOS: Proteína 22%, Aceites y grasas brutos 4,8%, Ceniza cruda 3,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1733;Natural Dog Snacks;2126;2126;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de conejo 68%, bacalao 17%, Almidón de patata 4,5%, sorbitol 3,6%, glicerina 3,5%, proteína de soja 3%, sal 0,3%, sorbato de potasio 0,1%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS</STRONG>: Proteína 32%, Aceites y grasas brutos 3,5%, Ceniza cruda 4%, Fibra bruta 1,2%, Humedad 25%.</P>"
1734;Natural Dog Snacks;2127;2127;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Piel de bacalao 64%, Cuero crudo 36%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 68%, Aceites y grasas brutos 3%, Ceniza cruda 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1735;Natural Dog Snacks;2128;2128;8,43512E+12;"<UL>
<LI>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. </LI>
<LI>Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. </LI>
<LI>Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Pato 55%, Piel bovina 37%, Almidón de maíz 2%, Proteína de soja 1,5%, Emulgente Glicerina 2,2%, Edulcorante Sorbitol 2%, Sal 0,2%. Aditivos: Conservante Sorbato de Potasio 0,1% (E-202). </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 54%, Contenido de grasa 4,5%, Ceniza bruta 4,5%, Fibra bruta 1%, Humedad 18%.</P>"
1736;Natural Dog Snacks;2129;2129;8,43512E+12;"<UL>
<LI>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. </LI>
<LI>Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. </LI>
<LI>Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Salmón 55%, Piel bovina 37%, Almidón de maíz 2%, Proteína de soja 1,5%, Emulgente Glicerina 2,2%, Edulcorante Sorbitol 2%, Sal 0,2%. Aditivos: Conservante Sorbato de Potasio 0,1% (E-202). </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 54%, Contenido de grasa 4,5%, Ceniza bruta 4,5%, Fibra bruta 1%, Humedad 18 %.</P>"
1737;Natural Dog Snacks;2132;2132;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pato 91%, Proteinas vegetales 2,5%, Glicerina 3,3%, Sorbitol 3%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 56%, Aceites y grasas brutos: 4,5%, Ceniza bruta 3,5%, Fibra bruta 0,5%, Humedad 18%.</P>"
1738;Natural Dog Snacks;2133;2133;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pollo 52%, Cuero crudo 41%, Proteinas vegetales 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza bruta 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1739;Natural Dog Snacks;2134;2134;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de Conejo 42%, Cuero crudo 51%, Glicerina 2.8%, Sorbitol 2.5%, Proteína Vegetal 1.5%, Sal 0.2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos 5%, Ceniza cruda 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1740;Natural Dog Snacks;2135;2135;8,43512E+12;"<P>Suministrar como un premio en cualquier momento, como parte de una dieta equilibrada. Los perros deben estar bajo supervisión mientras comen. Mantener en lugar fresco y seco. Suministrar siempre agua en abundancia. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pollo 91%, Proteinas vegetales 2,5%, Glicerina 3,3%, Sorbitol 3%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 56%, Aceites y grasas brutos: 3,6%, Ceniza bruta 3,5%, Fibra bruta 0,5%, Humedad 18%.</P>"
1741;Natural Dog Snacks;2136;2136;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pato 91%, Proteinas vegetales 2,5%, Glicerina: 3,3%, Sorbitol 3%, Sal 0,2%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 56%, Aceites y grasas brutos: 4,5%, Ceniza bruta 3,5%, Fibra bruta 0,5%, Humedad 18%.</P>"
1742;Natural Dog Snacks;2137;2137;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.</P>
<P><STRONG>COMPOSICIÓN:</STRONG> Carne de pollo 47%, Hueso de calcio 45,4%, Proteinas vegetales 1,5%, Glicerina 3,2%, Sorbitol 2,5%, Sal 0,2%.</P>
<P><STRONG>&nbsp;COMPONENTES ANALÍTICOS:</STRONG> Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1743;Natural Dog Snacks;2138;2138;8,43512E+12;Utilizar como un regalo o recompensa en cualquier momento o bien como parte de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.  COMPOSICIÓN: Carne de pollo 47%, Carbonato de calcio 45,4%, Proteínas vegetales 1,5%, Glicerina 3,2%, Sorbitol 2,5%, Sal 0,2%. COMPONENTES ANALÍTICOS: Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.
1744;Natural Dog Snacks;2139;2139;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Salmón 82%, Piel de pescado 10%, Almidón 3,7%, Glicerina 2%, Sorbitol 2%, Sal 0,2%, Sorbato de potasio 0,1%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 35%, Aceites y grasas brutos 5,5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1745;Natural Dog Snacks;2140;2140;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp;</P>
<P><STRONG>COMPOSICIÓN</STRONG>: Carne de pollo 52%, Cuero crudo 41%, Proteinas vegetales 1,5%, Glicerina 2,8%, Sorbitol 2,5%, Sal 0,2%.</P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 20%, Aceites y grasas brutos 5%, Ceniza bruta 5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1746;Natural Dog Snacks;2141;2141;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN:</STRONG> Salmón 92%, Almidón 3,7%, Glicerina 2%, Sorbitol 2%, Sal 0,2%, Sorbato de potasio 0,1%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 30%, Aceites y grasas brutos 5,5%, Ceniza bruta 4,5%, Fibra bruta 1,2%, Humedad 18%.</P>"
1747;Natural Dog Snacks;2142;2142;8,43512E+12;"<P>Utilizar como un regalo o recompensa en cualquier momento, dentro&nbsp;de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>COMPOSICIÓN</STRONG>: Pescado seco 100%. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína 60%, Aceites y grasas brutos: 4,5%, Ceniza bruta 9,5%, Fibra bruta 1,2%, Humedad 10%.</P>"
